Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-01,2023-01-02,15.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-02,2023-01-03,5.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-03,2023-01-04,8.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-04,2023-01-05,18.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-05,2023-01-06,10.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-06,2023-01-07,8.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-07,2023-01-08,11.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-08,2023-01-09,11.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-09,2023-01-10,12.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-10,2023-01-11,7.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-11,2023-01-12,13.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-12,2023-01-13,16.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-13,2023-01-14,9.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-14,2023-01-15,5.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-15,2023-01-16,11.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-16,2023-01-17,10.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-17,2023-01-18,14.400000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-18,2023-01-19,19.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-19,2023-01-20,22.400000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-20,2023-01-21,9.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-21,2023-01-22,4.400000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-22,2023-01-23,14.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-23,2023-01-24,11.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-24,2023-01-25,9.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-25,2023-01-26,6.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-26,2023-01-27,10.400000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-27,2023-01-28,14.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-28,2023-01-29,9.800000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-29,2023-01-30,8.700000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-30,2023-01-31,11.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-01-31,2023-02-01,12.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-01,2023-02-02,12.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-02,2023-02-03,11.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-03,2023-02-04,8.800000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-04,2023-02-05,12.800000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-05,2023-02-06,11.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-06,2023-02-07,6.700000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-07,2023-02-08,15.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-08,2023-02-09,8.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-09,2023-02-10,10.700000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-10,2023-02-11,8.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-11,2023-02-12,7.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-12,2023-02-13,8.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
IE/SPO.IE.IE009GYSample2_6001,6001,2023-02-13,2023-02-14,13.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,a205305b-68bd-4d19-b22d-da8d698e2669
