Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-01,2020-01-02,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-02,2020-01-03,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-03,2020-01-04,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-04,2020-01-05,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-05,2020-01-06,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-06,2020-01-07,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-07,2020-01-08,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-08,2020-01-09,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-09,2020-01-10,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-10,2020-01-11,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-11,2020-01-12,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-12,2020-01-13,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-13,2020-01-14,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-14,2020-01-15,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-15,2020-01-16,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-16,2020-01-17,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-17,2020-01-18,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-18,2020-01-19,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-19,2020-01-20,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-20,2020-01-21,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-21,2020-01-22,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-22,2020-01-23,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-23,2020-01-24,-999.000000000000000000,ug.m-3,day,-1,1,2021-09-29 11:42:08,0E-18,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-24,2020-01-25,9.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-25,2020-01-26,7.200000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-26,2020-01-27,6.900000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-27,2020-01-28,4.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-28,2020-01-29,5.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-29,2020-01-30,6.900000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-30,2020-01-31,6.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-01-31,2020-02-01,5.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-01,2020-02-02,9.200000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-02,2020-02-03,8.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-03,2020-02-04,7.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-04,2020-02-05,19.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-05,2020-02-06,14.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-06,2020-02-07,10.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-07,2020-02-08,9.800000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-08,2020-02-09,4.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-09,2020-02-10,5.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-10,2020-02-11,6.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-11,2020-02-12,6.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-12,2020-02-13,4.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-13,2020-02-14,11.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-14,2020-02-15,9.900000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-15,2020-02-16,7.100000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-16,2020-02-17,6.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-17,2020-02-18,7.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-18,2020-02-19,5.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-19,2020-02-20,5.100000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-20,2020-02-21,5.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-21,2020-02-22,5.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-22,2020-02-23,7.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-23,2020-02-24,6.900000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-24,2020-02-25,4.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-25,2020-02-26,4.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-26,2020-02-27,6.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-27,2020-02-28,9.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-28,2020-02-29,2.900000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-02-29,2020-03-01,6.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-01,2020-03-02,7.200000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-02,2020-03-03,5.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-03,2020-03-04,9.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-04,2020-03-05,34.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-05,2020-03-06,29.200000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-06,2020-03-07,8.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-07,2020-03-08,8.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-08,2020-03-09,4.900000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-09,2020-03-10,6.200000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-10,2020-03-11,7.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-11,2020-03-12,4.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-12,2020-03-13,5.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-13,2020-03-14,6.800000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-14,2020-03-15,6.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-15,2020-03-16,13.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-16,2020-03-17,7.500000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-17,2020-03-18,7.000000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-18,2020-03-19,17.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-19,2020-03-20,11.100000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-20,2020-03-21,9.600000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-21,2020-03-22,8.100000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-22,2020-03-23,14.100000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-23,2020-03-24,18.700000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-24,2020-03-25,15.400000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-25,2020-03-26,24.200000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
IE/SPO.IE.IE001CMSample2_6001,6001,2020-03-26,2020-03-27,27.300000000000000000,ug.m-3,day,1,1,2021-09-29 11:42:08,100.000000000000000000,c0b1ba9c-ede8-4062-94b5-2ab352b4210d
