Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-01,2023-01-02,14.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-02,2023-01-03,28.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-03,2023-01-04,8.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-04,2023-01-05,13.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-05,2023-01-06,12.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-06,2023-01-07,8.400000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-07,2023-01-08,8.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-08,2023-01-09,11.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-09,2023-01-10,10.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-10,2023-01-11,8.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-11,2023-01-12,7.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-12,2023-01-13,7.900000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-13,2023-01-14,9.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-14,2023-01-15,5.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-15,2023-01-16,26.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-16,2023-01-17,28.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-17,2023-01-18,13.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-18,2023-01-19,8.700000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-19,2023-01-20,22.600000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-20,2023-01-21,35.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-21,2023-01-22,8.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-22,2023-01-23,7.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-23,2023-01-24,8.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-24,2023-01-25,9.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-25,2023-01-26,7.500000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-26,2023-01-27,9.700000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-27,2023-01-28,17.300000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-28,2023-01-29,15.200000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-29,2023-01-30,9.000000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-30,2023-01-31,11.100000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-01-31,2023-02-01,11.700000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
IE/SPO.IE.IE001WDSample2_6001,6001,2023-02-01,2023-02-02,10.800000000000000000,ug.m-3,day,1,1,2024-09-05 11:18:33,100.000000000000000000,f2ba867f-5f89-4a43-a302-b2779884779e
