Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-10,2018-07-11,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-11,2018-07-12,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-12,2018-07-13,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-13,2018-07-14,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-14,2018-07-15,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-15,2018-07-16,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-16,2018-07-17,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-17,2018-07-18,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-18,2018-07-19,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-19,2018-07-20,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-20,2018-07-21,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-21,2018-07-22,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-22,2018-07-23,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
IE/SPO.IE.IE001APSample1_6001,6001,2018-07-23,2018-07-24,-999.000000000000000000,ug.m-3,day,-1,1,2019-09-29 22:47:09,0E-18,31b7d4c6-2e32-449d-9010-f0b0a4b19280
