Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE006KESample1_5,5,2022-01-01,2022-01-02,22.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-02,2022-01-03,11.400000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-03,2022-01-04,11.500000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-04,2022-01-05,12.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-05,2022-01-06,20.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-06,2022-01-07,6.500000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-07,2022-01-08,7.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-08,2022-01-09,11.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-09,2022-01-10,12.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-10,2022-01-11,8.500000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-11,2022-01-12,20.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-12,2022-01-13,15.500000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-13,2022-01-14,16.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-14,2022-01-15,37.400000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-15,2022-01-16,19.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-16,2022-01-17,23.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-17,2022-01-18,16.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-18,2022-01-19,10.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-19,2022-01-20,14.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-20,2022-01-21,28.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-21,2022-01-22,19.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-22,2022-01-23,9.500000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-23,2022-01-24,12.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-24,2022-01-25,34.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-25,2022-01-26,24.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-26,2022-01-27,16.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-27,2022-01-28,12.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-28,2022-01-29,6.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-29,2022-01-30,18.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-30,2022-01-31,13.400000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-01-31,2022-02-01,15.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-01,2022-02-02,5.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-02,2022-02-03,9.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-03,2022-02-04,8.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-04,2022-02-05,9.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-05,2022-02-06,7.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-06,2022-02-07,9.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-07,2022-02-08,8.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-08,2022-02-09,4.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-09,2022-02-10,10.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-10,2022-02-11,9.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-11,2022-02-12,8.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-12,2022-02-13,6.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-13,2022-02-14,4.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-14,2022-02-15,11.100000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-15,2022-02-16,73.400000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-16,2022-02-17,14.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-17,2022-02-18,10.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-18,2022-02-19,7.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-19,2022-02-20,6.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-20,2022-02-21,9.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-21,2022-02-22,23.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-22,2022-02-23,18.500000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-23,2022-02-24,9.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-24,2022-02-25,8.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-25,2022-02-26,12.100000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-26,2022-02-27,11.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-27,2022-02-28,12.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-02-28,2022-03-01,16.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
IE/SPO.IE.IE006KESample1_5,5,2022-03-01,2022-03-02,20.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,4872e6f4-ce58-489a-ae3b-9dcaf21f9618
