Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE0090ASample2_5419,5419,2015-01-01,2015-02-01,0.140000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-02-01,2015-03-01,0.130000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-03-01,2015-04-01,0.040000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-04-01,2015-05-01,0.030000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-05-01,2015-06-01,0.020000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-06-01,2015-07-01,0E-18,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-07-01,2015-08-01,0E-18,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-08-01,2015-09-01,0.030000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-09-01,2015-10-01,0.040000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-10-01,2015-11-01,0.050000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-11-01,2015-12-01,0.050000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2015-12-01,2016-01-01,0.050000000000000000,ng.m-3,var,1,1,2017-02-14 21:23:35,100.000000000000000000,6b4e5352-0857-4640-a041-ee9820268da7
IE/SPO.IE.IE0090ASample2_5419,5419,2016-01-01,2016-02-01,0.100000000000000000,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-02-01,2016-03-01,0.060000000000000000,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-03-01,2016-04-01,0.040000000000000000,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-04-01,2016-05-01,0.030000000000000000,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-05-01,2016-06-01,0E-18,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-06-01,2016-07-01,0E-18,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-07-01,2016-08-01,0E-18,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-08-01,2016-09-01,0E-18,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-09-01,2016-10-01,0.050000000000000000,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
IE/SPO.IE.IE0090ASample2_5419,5419,2016-10-01,2016-11-01,0.050000000000000000,ng.m-3,var,1,1,2017-09-29 20:11:07,100.000000000000000000,3519f165-22f5-4283-b43f-8ba86af2867c
