Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IE/SPO.IE.IE005OYSample1_5,5,2022-01-01,2022-01-02,29.300000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-02,2022-01-03,16.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-03,2022-01-04,17.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-04,2022-01-05,11.100000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-05,2022-01-06,37.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-06,2022-01-07,9.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-07,2022-01-08,17.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-08,2022-01-09,14.100000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-09,2022-01-10,19.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-10,2022-01-11,18.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-11,2022-01-12,41.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-12,2022-01-13,58.200000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-13,2022-01-14,64.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-14,2022-01-15,49.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-15,2022-01-16,63.400000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-16,2022-01-17,31.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-17,2022-01-18,62.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-18,2022-01-19,26.100000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-19,2022-01-20,13.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-20,2022-01-21,20.800000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-21,2022-01-22,22.900000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-22,2022-01-23,17.000000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-23,2022-01-24,38.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-24,2022-01-25,63.700000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-25,2022-01-26,72.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-26,2022-01-27,29.600000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
IE/SPO.IE.IE005OYSample1_5,5,2022-01-27,2022-01-28,18.100000000000000000,ug.m-3,day,1,1,2023-09-26 20:51:45,100.000000000000000000,e83b4497-dc75-42cb-9e38-1e5d74a4d149
